videoId,title,description,channelTitle,publishedAt,viewCount,duration,分類,Genre,Video_type
a_Vx5Mv--jU,「よくぞ言ってくれた！」神谷代表が悪徳記者を一瞬で黙らせた件に関する雑学#shorts #雑学 #自民党 #国民民主党 #公明党,,雑学猫,2025-07-11T10:44:55Z,2657331,60,メディア批判,User-Generated Content (including clips)  ,Shorts
RL-fmnp5CvY,7/13 守谷駅 TBS報道特集に抗議します💢駅前広場に大旋風🌪️🍊 神谷宗幣 さくらいしょうこ #参政党  #街頭演説  #参議院議員選挙 #ライブ配信 #よつば特派員　#TBS #報道特集,"動画の切り抜き転載はお断りしております🈲
XやTikTok、インスタなどへ引用としての動画利用もご遠慮下さい。

発見次第、著作権侵害で対処します。

動画のURL の拡散は嬉しいです🌸

…………………………………………

当初より参政党の街頭演説会をメインに撮影配信をしております💪
弁士の声が動画で少しでも広まりますように☺️

いいね👍と登録よろしくお願いします🙇‍♀️

https://youtube.com/@nakai9645?si=ju20LJeWoRRxG97f

………………………………………………

参政党の街頭演説会や最新のイベント情報はこちら💁‍♀️↓

https://info.sanseito.jp/archive/category/%E3%82%A4%E3%83%99%E3%83%B3%E3%83%88

#日本人ファースト #移民問題 #反グローバル #積極財政 #日本をなめるな　
#減税　#消費税減税  #参議院議員選挙",よつば特派員(参政党 非公式 街頭演説ライブ配信),2025-07-13T09:12:10Z,28041,4526,メディア批判,User-Generated Content (including clips)  ,Video
42ML3Rk5PWA,【参政党】神谷宗幣代表は「保守の救世主」なのか【デイリーWiLL】,"★メンバーシップ登録はコチラ！
https://www.youtube.com/channel/UCLbv0iWDAqgEw60Dn2Rv5CQ/join

★ニコニコ「デイリーWiLL」入会はコチラ！
https://ch.nicovideo.jp/dailywill

「かぜとゆき」オススメ商品はコチラ！
★米沢牛ビーフカレー【米沢牛黄木】　
https://www.yamato-gokoro.co.jp/category/0009_0004/YNO0000001.html?bno=dw
★その他にも素敵な商品がたくさん！「かぜとゆき」インスタグラムはコチラ！
https://www.instagram.com/kazetoyuki.official/
※動画内で紹介した商品の情報は2025年7月7日段階",デイリーWiLL,2025-07-13T10:00:11Z,189386,1533,その他,User-Generated Content (including clips)  ,Video
fpD5fwy3ang,フィフィ、立憲議員の参政党批判にハッキリ言うw,,チワワのウワサ【ネットの反応】,2025-07-17T04:04:33Z,46530,61,野党批判,User-Generated Content (including clips)  ,Video
h9fY-wyCwE8,【神谷宗幣】アンチはどこの人⁉️ 会場を爆笑させる代表ｗ #shorts #short #ショート #神谷宗幣 #参政党 #日本人ファースト #演説 #街頭演説 #日本 #日本人 #アンチ #妨害,"【概要】
日本の政治家を紹介するチャンネル

【出典】
https://www.youtube.com/watch?v=flfrlBo03uw

#政治 #政治家 #国会議員 #日本 #保守 #shorts #short #ショート #神谷宗幣 #参政党 #日本人ファースト #演説 #街頭演説 #日本 #日本人 #アンチ #妨害",日本の政治家,2025-07-18T07:00:48Z,2122216,60,候補者PR,User-Generated Content (including clips)  ,Shorts
uOkNof0g-ss,【神谷宗幣】過去一の演説、絶対に聞いてください！歌舞伎町のホスト業界1万票以上が参政党を支援,"#参政党 ＃神谷宗幣＃吉川りな＃国会中継＃梅村みずほ
ご視聴ありがとうございます

▪️引用
参政党
街頭演説 in 秋田 JR秋田駅前大屋根通り　令和7年7月7日（月）17：45頃　【参議院選挙2025 参政党 Live】
https://www.youtube.com/watch?v=pFlHtLhzHhQ

▪️おすすめ動画
【神谷宗幣】朗報です！本当に凄いことになりました！参政党の支持率が野党第一党に
https://youtu.be/4iGAFndi5I8

▪️BGM
Desert Island Mysteries 
by Lost Harmonies 
LICENSE #7246529

▪️素材提供について
次の参議院選で、参政党の候補者を一人でも多く国会に送り出すために、皆さまのお力をお貸しください。
街頭演説や集会などの動画・写真素材をぜひご提供いただければ幸いです。
下記のアドレス宛にお送りください。ご協力、よろしくお願いいたします。
→ykamura.crowd@gmail.com


本動画は政治やメディアのリアルを報じて有権者に認知を促す事を目的としています。
万が一不都合がございましたらチャンネル概要欄よりご連絡下さい。
速やかに対応させて頂きます。

本チャンネルは、政党が定める動画切り抜きガイドラインに基づき、公認の上で運営しております。",最新政治しばニュース,2025-07-08T02:54:21Z,392291,2483,候補者PR,User-Generated Content (including clips)  ,Video
mJ61Z7MSwkQ,参政党のアドバイザーに皇族を罵倒する篠原常一郎さん！神谷宗幣さんはよくこんな人と関わりますね！？,"週刊文春に篠原常一郎さんが神谷宗幣さんについて
コメントをよせています。

0:00　篠原常一郎さんは参政党のアドバイザー
0:44　篠原さんから厳しいコメント
3:15　共産党が篠原さんにお金を回してる⁉
5:31　皇室バッシングをしてる人ですよ？
7:49　竹田が大事にしてる３点セット
11:11　神谷さんに同情しそう・・・

【本家　竹田恒泰チャンネル YouTubeチャンネル】
https://www.youtube.com/@takeda_ch

【竹田恒泰先生】
Twitter　https://twitter.com/takenoma
インスタ　https://www.instagram.com/takedatsuneyasu/?hl=ja

【管理アカウント】
竹田恒泰チャンネル公式切り抜きアカウント
https://twitter.com/takedachcut

#神谷宗幣　#篠原常一郎　#参政党
#竹田恒泰
#竹田恒泰切り抜き",竹田恒泰ch公式切り抜きチャンネル,2025-07-18T09:02:19Z,168629,853,その他,User-Generated Content (including clips)  ,Video
x-HLx7Wt-Ko,ひろゆきが語る神谷代表の驚愕戦略とは！,"■動画概要

ひろゆき氏が参政党の神谷代表について言及しました。彼は「バカを騙して議席をとることに特化している」と評価。その手法は、反ワクチンや無農薬農業の主張で「アホのエコーチャンバー」を形成し、信者を集めてお金を得るスタイルです。神谷さんの能力は認めつつも、そのやり方が社会にとって良いかは疑問だと述べています。ひろゆきの発言が注目を集め、多くが共感を示しています。選挙や農業の話題が話題となっています！

■動画の内容について

この動画は2ch(5ch)のスレッドをモチーフに、内容を再構成・改変した独自のコンテンツです。
誹謗中傷や著作権侵害を目的としていません。

引用元：
- 5chなど

■収益化ポリシーに関して

この動画は2ch(5ch)のスレッドをモチーフとし、再構成・改変を行ったオリジナルコンテンツです。
BGMや効果音で演出を加え、繰り返しの多いコンテンツにならないように制作しております。
動画内で使用しているイラスト・BGM等は、フリー素材も含まれるため他チャンネルでも使用されていますが、再利用ではありません。",反応広場,2025-07-09T01:00:46Z,376,590,その他,User-Generated Content (including clips)  ,Video
ZmE0vn4uYe8,【絶対見て】参政党、気をつけて,"７月参議院選挙始動。自民党が敗戦濃厚か？百田尚樹率いる日本保守党、神谷宗幣率いる参政党、吉野敏明率いる日本誠真会はどうなる！？

新著『禁禁禁（タブー）』発売決定！予約はこちら！
https://amzn.to/3OmTdio

⚠サロン(下記3つのプランがあります)

👑秘密結社「Club99」 マスターランク(入会後7日間無料)
https://lounge.dmm.com/detail/6839/index/

💀『秘密結社Club99』メディアブル
https://mediable.jp/channels/UMADURAVIDEO

🔥『Club99』メンバーシップ
https://www.youtube.com/channel/UCvral4FSI9dOOUV-yRloawA/join

※マスターランクにはメディアブルとメンバーシップの動画も含まれます。詳しくはリンク先をチェック！

⚠書籍
『アナザー・ジャパン』→https://amzn.to/3yRN72w
『シン・人類史』→https://amzn.to/3EAPklg
『世界を操る 闇の支配者2.0 米露中の覇権バトルと黒幕の正体』→https://amzn.to/3Zk0WTc


否めんのLINEスタンプ【第一弾】
https://line.me/S/sticker/13067419

否めんのLINEスタンプ【第二弾】
https://line.me/S/sticker/23439397


☆メインチャンネル☆
https://www.youtube.com/user/UMADURAVIDEO

☆ウマヅラ
https://twitter.com/umaduravideo_
http://instagram.com/umadura_official

☆ベーコン
https://twitter.com/amuse_bacon
http://instagram.com/umadura_bacon

☆否メンディー
https://twitter.com/inainainamen
http://instagram.com/inamendy

☆裏の声(ゆうだい)メンバーの日常等をあげているインスタ
https://www.instagram.com/umaduravideo_yudai

ビジネスの連絡はこちらへお願いします
umadura.business@gmail.com",ウマヅラのお茶の間,2025-07-10T12:01:12Z,281679,2819,その他,User-Generated Content (including clips)  ,Video
bB2N3qJrV_g,【太田光が問う／参政党】神谷宗幣代表ホンネ対談　選挙の日、そのまえに。｜TBS NEWS DIG,"7月20日投開票の参議院選挙を前に、爆笑問題・太田光が「選挙の日2025」のスペシャルキャスターとして、参政党の神谷宗幣代表を直接取材。

日本の課題や目指す日本のカタチなど、参政党のリーダーとしてのホンネに迫りました。

TBSは「選挙の日、そのまえに。」と題し、有権者の皆さんが、どの党、どの候補者に投票するのか、判断するのに必要な有益な情報をお伝えしていきます。

【7月13日収録】
●参政党　神谷宗幣代表
●「選挙の日2025」太田光スペシャルキャスター

「選挙の日2025」は7月20日（日）よる7時からの「バレーボール ネーションズリーグ男子 日本×アメリカ」終了後から生放送でお届けします。

※原則、発言内容をそのまま掲載しています。特定候補者らに言及している部分は割愛しています。

▼TBS NEWS DIG 公式サイト　https://newsdig.tbs.co.jp/

▼チャンネル登録をお願いします！
http://www.youtube.com/channel/UC6AG81pAkf6Lbi_1VC5NmPA?sub_confirmation=1

▼情報提供はこちらから「TBSインサイダーズ」
https://www.tbs.co.jp/news_sp/tbs-insiders.html

▼映像提供はこちらから「TBSスクープ投稿」
https://www.tbs.co.jp/news_sp/toukou.html

#ニュース #news #TBS #newsdig",TBS NEWS DIG Powered by JNN,2025-07-14T08:30:31Z,2892006,2692,メディア批判,Media,Video
